Security Code,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Instrument
977007,KERALA INFRASTRUCTURE INVESTMENT FUND BOARD ,967KIIFB30,KERALA INFRASTRUCTURE INVESTMENT FUND BOARD,Active,F ,100000.00,INE658F08441,Debentures and Bonds,,,,,
977008,KERALA INFRASTRUCTURE INVESTMENT FUND BOARD ,967KIIFB31,KERALA INFRASTRUCTURE INVESTMENT FUND BOARD,Active,F ,100000.00,INE658F08458,Debentures and Bonds,,,,,
977009,KERALA INFRASTRUCTURE INVESTMENT FUND BOARD ,967KIIFB32,KERALA INFRASTRUCTURE INVESTMENT FUND BOARD,Active,F ,100000.00,INE658F08466,Debentures and Bonds,,,,,
977010,KERALA INFRASTRUCTURE INVESTMENT FUND BOARD ,967KIIFB33,KERALA INFRASTRUCTURE INVESTMENT FUND BOARD,Active,F ,100000.00,INE658F08474,Debentures and Bonds,,,,,
977011,KERALA INFRASTRUCTURE INVESTMENT FUND BOARD ,967KIIFB34,KERALA INFRASTRUCTURE INVESTMENT FUND BOARD,Active,F ,100000.00,INE658F08482,Debentures and Bonds,,,,,
977012,KERALA INFRASTRUCTURE INVESTMENT FUND BOARD ,967KIIFB35,KERALA INFRASTRUCTURE INVESTMENT FUND BOARD,Active,F ,100000.00,INE658F08490,Debentures and Bonds,,,,,
977013,ADITYA BIRLA DIGITAL FASHION VENTURES LIMITED,85ABDFVL27,ADITYA BIRLA DIGITAL FASHION VENTURES Ltd,Active,F ,100000.00,INE0M8D08024,Debentures and Bonds,,,,,
977014,Truhome Finance Limited,790TFL28,Truhome Finance Ltd,Active,F ,100000.00,INE432R07489,Debentures and Bonds,,,,,
977015,POWER GRID CORPORATION OF INDIA LIMITED,698PGCIL35,POWER GRID CORPORATION OF INDIA Ltd,Active,F ,100000.00,INE752E08791,Debentures and Bonds,,,,,
977016,BELSTAR MICROFINANCE LIMITED,920BML28,BELSTAR MICROFINANCE Ltd,Active,F ,100000.00,INE443L07174,Debentures and Bonds,,,,,
977017,Navi Finserv Limited,1030NFL27,Navi Finserv Ltd,Active,F ,10000.00,INE342T07635,Debentures and Bonds,,,,,
977018,Asirvad Microfinance Limited,870AML28,Asirvad Microfinance Ltd,Active,F ,100000.00,INE516Q08448,Debentures and Bonds,,,,,
977019,BELSTAR MICROFINANCE LIMITED,910BML27,BELSTAR MICROFINANCE Ltd,Active,F ,100000.00,INE443L07182,Debentures and Bonds,,,,,
977020,BELSTAR MICROFINANCE LIMITED,91BML27,BELSTAR MICROFINANCE Ltd,Active,F ,75000.00,INE443L07190,Debentures and Bonds,,,,,
977021,NHPC Limited,640NHPCL27,NHPC Ltd,Active,F ,100000.00,INE848E08375,Debentures and Bonds,,,,,
977022,Krazybee Services Ltd,1065KSL27,Krazybee Services Ltd,Active,F ,100000.00,INE07HK07825,Debentures and Bonds,,,,,
977023,CHOICE FINSERV PRIVATE LIMITED,11CFPL27,CHOICE FINSERV Pvt Ltd,Active,F ,100000.00,INE04SE07137,Debentures and Bonds,,,,,
977024,Nuvama Wealth Finance Limited,9NWFL27,Nuvama Wealth Finance Ltd,Active,F ,100000.00,INE918K07PY9,Debentures and Bonds,,,,,
977025,Hinduja Leyland Finance Limited,91HLFL31,Hinduja Leyland Finance Ltd,Active,F ,100000.00,INE146O08373,Debentures and Bonds,,,,,
977026,GMR Airports Limited,5GMRAL27,GMR Airports Ltd,Active,F ,100000.00,INE776C08083,Debentures and Bonds,,,,,
977027,GMR Airports Limited,5GMRAL28A,GMR Airports Ltd,Active,F ,100000.00,INE776C08075,Debentures and Bonds,,,,,
977028,Neogen Chemicals Limited,1050NCL28,Neogen Chemicals Ltd,Active,F ,100000.00,INE136S07013,Debentures and Bonds,,,,,
977029,Keertana Finserv Limited,1140KFL27A,Keertana Finserv Ltd,Active,F ,100000.00,INE0NES07253,Debentures and Bonds,,,,,
977030,Sammaan Capital Limited,960SCL35,Sammaan Capital Ltd,Active,F ,100000.00,INE148I07YD3,Debentures and Bonds,,,,,
977031,HDB FINANCIAL SERVICES LIMITED,718HDBFS28,HDB FINANCIAL SERVICES Ltd,Active,F ,100000.00,INE756I07FH3,Debentures and Bonds,,,,,
977032,Pahal Financial Services Private Limited,1225PFSP28,Pahal Financial Services Pvt Ltd,Active,F ,100000.00,INE514Q07387,Debentures and Bonds,,,,,
977033,Finkurve Financial Services Limited,1175FFSL28,Finkurve Financial Services Ltd,Active,F ,100000.00,INE734I07032,Debentures and Bonds,,,,,
977034,Aditya Birla Capital Ltd,842ABCLPER,Aditya Birla Capital Ltd,Active,F ,10000000.00,INE674K08042,Debentures and Bonds,,,,,
977035,360 ONE Prime Limited,360OP19825,360 ONE Prime Ltd,Active,F ,100000.00,INE248U07FZ8,Debentures and Bonds,,,,,
977036,Cube Highways Trust,693CHT29,Cube Highways Trust,Active,F ,100000.00,INE0NR607074,Debentures and Bonds,,,,,
977037,Cube Highways Trust,73015CHT35,Cube Highways Trust,Active,F ,100000.00,INE0NR607082,Debentures and Bonds,,,,,
977038,Kosamattam Finance Limited,10KFL2027A,Kosamattam Finance Ltd,Active,F ,10000.00,INE403Q07GE0,Debentures and Bonds,,,,,
977039,Kosamattam Finance Limited,10KFL2028,Kosamattam Finance Ltd,Active,F ,10000.00,INE403Q07GD2,Debentures and Bonds,,,,,
977040,Manba Finance Limited,1095MBFL27,Manba Finance Ltd,Active,F ,100000.00,INE939X07234,Debentures and Bonds,,,,,
977041,Kotak Mahindra Prime Limited,725KMPL30,Kotak Mahindra Prime Ltd,Active,F ,100000.00,INE916DA7TC0,Debentures and Bonds,,,,,
977042,VIVRITI CAPITAL LIMITED,1010VCL27,VIVRITI CAPITAL Ltd,Active,F ,100000.00,INE01HV07601,Debentures and Bonds,,,,,
977043,Mindspace Business Parks REIT,741MBPR33,Mindspace Business Parks REIT,Active,F ,100000.00,INE0CCU07157,Debentures and Bonds,,,,,
977044,Keertana Finserv Limited,111KFL27,Keertana Finserv Ltd,Active,F ,10000.00,INE0NES07261,Debentures and Bonds,,,,,
977045,UNO Minda Limited,712UML26,UNO Minda Ltd,Active,F ,100000.00,INE405E08069,Debentures and Bonds,,,,,
977046,UNO Minda Limited,711UML26,UNO Minda Ltd,Active,F ,100000.00,INE405E08077,Debentures and Bonds,,,,,
977047,Midland Microfin Limited,12MML2026,Midland Microfin Ltd,Active,F ,10000.00,INE884Q07780,Debentures and Bonds,,,,,
977048,SATIN CREDITCARE NETWORK LIMITED,115SCNL32,SATIN CREDITCARE NETWORK Ltd,Active,F ,100000.00,INE836B08301,Debentures and Bonds,,,,,
977049,SBFC Finance Limited,SFL200825,SBFC Finance Ltd,Active,F ,100000.00,INE423Y07138,Debentures and Bonds,,,,,
977050,Kotak Mahindra Investments Limited,734KMIL28,Kotak Mahindra Investments Ltd,Active,F ,100000.00,INE975F07IV0,Debentures and Bonds,,,,,
977051,AGRI XCHNG 2025,1225AX25,AGRI XCHNG 2025,Active,F ,1.00,INE2FAX15017,Debentures and Bonds,,,,,
977052,Akara Capital Advisors Private Limited,1330ACAP27,Akara Capital Advisors Pvt Ltd,Active,F ,41666.83,INE08XP07332,Debentures and Bonds,,,,,
977053,Nuvama Wealth and Investment Limited,9NWIL27,Nuvama Wealth and Investment Ltd,Active,F ,100000.00,INE523L07AN0,Debentures and Bonds,,,,,
977054,Nuvama Wealth and Investment Limited,9NWIL27A,Nuvama Wealth and Investment Ltd,Active,F ,100000.00,INE523L07AO8,Debentures and Bonds,,,,,
977055,Nuvama Wealth Finance Limited,9NWFL027,Nuvama Wealth Finance Ltd,Active,F ,100000.00,INE918K07PZ6,Debentures and Bonds,,,,,
977056,Hinduja Leyland Finance Limited,8HLFL28,Hinduja Leyland Finance Ltd,Active,F ,100000.00,INE146O07573,Debentures and Bonds,,,,,
977057,POONAWALLA FINCORP LIMITED,752PFL28,POONAWALLA FINCORP Ltd,Active,F ,100000.00,INE511C07920,Debentures and Bonds,,,,,
977058,DVARA KSHETRIYA GRAMIN FINANCIAL SERVICES PRIVATE LIMITED,1290DKGF29,DVARA KSHETRIYA GRAMIN FINANCIAL SERVICES Pvt Ltd,Active,F ,100000.00,INE179P07605,Debentures and Bonds,,,,,
977059,Mahindra Rural Housing Finance Limited,725MRHF27,Mahindra Rural Housing Finance Ltd,Active,F ,100000.00,INE950O07511,Debentures and Bonds,,,,,
977060,India Infradebt Limited,760IIL37,India Infradebt Ltd,Active,F ,100000.00,INE537P07869,Debentures and Bonds,,,,,
977061,Navi Finserv Limited,10NFL26,Navi Finserv Ltd,Active,F ,10000.00,INE342T07643,Debentures and Bonds,,,,,
977062,AGRI XCHNG4 2025,1170AX2526,AGRI XCHNG4 2025,Active,F ,1.00,INE2G1D15012,Debentures and Bonds,,,,,
977063,H.G. Infra Engineering Limited,855HGIEL28,HG Infra Engineering Ltd,Active,F ,100000.00,INE926X08015,Debentures and Bonds,,,,,
977064,MAS Financial Services Limited,91MFSL27,MAS Financial Services Ltd,Active,F ,10000.00,INE348L07332,Debentures and Bonds,,,,,
977065,Kosamattam Finance Limited,10KFLD27,Kosamattam Finance Ltd,Active,F ,100000.00,INE403Q07GF7,Debentures and Bonds,,,,,
977066,Asirvad Microfinance Limited,87AML28,Asirvad Microfinance Ltd,Active,F ,100000.00,INE516Q08455,Debentures and Bonds,,,,,
977067,Bhanu Infrabuild Private Limited,169BFPL29,Bhanu Infrabuild Pvt Ltd,Active,F ,100000.00,INE247407013,Debentures and Bonds,,,,,
977068,Berar Finance Limited,1095BRFL27,Berar Finance Ltd,Active,F ,10000.00,INE998Y07204,Debentures and Bonds,,,,,
977069,Mumbai Urja Marg Limited,785MUML38,Mumbai Urja Marg Ltd,Active,F ,98070.00,INE0F6K08071,Debentures and Bonds,,,,,
977070,Hinduja Leyland Finance Limited,789HLFL27,Hinduja Leyland Finance Ltd,Active,F ,100000.00,INE146O07581,Debentures and Bonds,,,,,
977071,HDB FINANCIAL SERVICES LIMITED,ZCHDBFS28,HDB FINANCIAL SERVICES Ltd,Active,F ,100000.00,INE756I07FI1,Debentures and Bonds,,,,,
977072,Total Environment Resorts Private Limited,1353TERP28,Total Environment Resorts Pvt Ltd,Active,F ,100000.00,INE06BX07013,Debentures and Bonds,,,,,
977073,EARLYSALARY SERVICES PRIVATE LIMITED,1070ESP27,EARLYSALARY SERVICES Pvt Ltd,Active,F ,100000.00,INE01YL07391,Debentures and Bonds,,,,,
977074,LoanX Verbena Jul 2025,123LVJ29,LoanX Verbena Jul 2025,Active,F ,10000.00,INE2GIZ15013,Debentures and Bonds,,,,,
977075,NIRMAL BANG FINANCIAL SERVICES PRIVATE LIMITED,1025NBFS27,NIRMAL BANG FINANCIAL SERVICES Pvt Ltd,Active,F ,100000.00,INE0H8L08016,Debentures and Bonds,,,,,
977076,SRG Housing Finance Limited,1152SRGH31,SRG Housing Finance Ltd,Active,F ,89393.94,INE559N07058,Debentures and Bonds,,,,,
977077,AVANTI FINANCE PRIVATE LIMITED,1290AFPL27,AVANTI FINANCE Pvt Ltd,Active,F ,100000.00,INE0BNQ07147,Debentures and Bonds,,,,,
977078,Magnetron Aug 2025,1150MA2528,Magnetron Aug 2025,Active,F ,10000.00,INE2GPJ15012,Debentures and Bonds,,,,,
977079,Magnetron Aug 2025,115MA2528,Magnetron Aug 2025,Active,F ,10000.00,INE2GPJ15020,Debentures and Bonds,,,,,
977080,Powai Lake Residential Private Limited,10PLRPLD35,Powai Lake Residential Pvt Ltd,Active,F ,100000.00,INE17UL08054,Debentures and Bonds,,,,,
977081,Aditya Birla Capital Ltd,ABCL020925,Aditya Birla Capital Ltd,Active,F ,100000.00,INE674K07093,Debentures and Bonds,,,,,
977082,SAPPHIRE 08 2025,875SPHIR26,SAPPHIRE 08 2025,Active,F ,1.00,INE2GPK15010,Debentures and Bonds,,,,,
977083,SAPPHIRE 08 2025,990SPHIR28,SAPPHIRE 08 2025,Active,F ,1.00,INE2GPK15028,Debentures and Bonds,,,,,
977084,SAPPHIRE 08 2025,1125SPHR28,SAPPHIRE 08 2025,Active,F ,1.00,INE2GPK15036,Debentures and Bonds,,,,,
977085,DELHI INTERNATIONAL AIRPORT LIMITED,RRDIAL40,DELHI INTERNATIONAL AIRPORT Ltd,Active,F ,100000.00,INE657H08068,Debentures and Bonds,,,,,
977086,Kanakadurga Finance Limited,1155KFL26,Kanakadurga Finance Ltd,Active,F ,10000.00,INE104W07211,Debentures and Bonds,,,,,
977087,PRADHAAN CITY K R PURAM PRIVATE LIMITED,1850PCKR29,PRADHAAN CITY K R PURAM Pvt Ltd,Active,F ,100000.00,INE1ZL407013,Debentures and Bonds,,,,,
977088,VIVRITI CAPITAL LIMITED,9VCL26,VIVRITI CAPITAL Ltd,Active,F ,10000.00,INE01HV07619,Debentures and Bonds,,,,,
977089,VIVRITI CAPITAL LIMITED,915VCL27,VIVRITI CAPITAL Ltd,Active,F ,10000.00,INE01HV07627,Debentures and Bonds,,,,,
977090,VIVRITI CAPITAL LIMITED,925VCL28,VIVRITI CAPITAL Ltd,Active,F ,10000.00,INE01HV07635,Debentures and Bonds,,,,,
977091,SHRI RAM FINANCE CORPORATION PRIVATE LIMITED,1325SRFC30,SHRI RAM FINANCE CORPORATION Pvt Ltd,Active,F ,100000.00,INE08E808041,Debentures and Bonds,,,,,
977092,AMBIUM FINSERVE LIMITED,1116AFL26,AMBIUM FINSERVE Ltd,Active,F ,10000.00,INE0RU307205,Debentures and Bonds,,,,,
977093,Marwadi Shares and Finance Limited,0MSFL27,Marwadi Shares and Finance Ltd,Active,F ,100000.00,INE138I08109,Debentures and Bonds,,,,,
977094,Krazybee Services Ltd,1120KSL27,Krazybee Services Ltd,Active,F ,100000.00,INE07HK07833,Debentures and Bonds,,,,,
977095,Satin Finserv Limited,1095SFL27,Satin Finserv Ltd,Active,F ,100000.00,INE03K307066,Debentures and Bonds,,,,,
977096,Akara Capital Advisors Private Limited,1475ACAP27,Akara Capital Advisors Pvt Ltd,Active,F ,66666.67,INE08XP07340,Debentures and Bonds,,,,,
977097,PAISALO DIGITAL LIMITED,10PDL28,PAISALO DIGITAL Ltd,Active,F ,100000.00,INE420C07155,Debentures and Bonds,,,,,
977098,Unigold Finance Limited,1125UFL27,Unigold Finance Ltd,Active,F ,6666.67,INE0O7U07012,Debentures and Bonds,,,,,
977099,360 ONE Prime Limited,875OPLD27,360 ONE Prime Ltd,Active,F ,100000.00,INE248U07GA9,Debentures and Bonds,,,,,
977100,Northern Arc Capital Ltd.,895NACL27,Northern Arc Capital Ltd,Active,F ,100000.00,INE850M07491,Debentures and Bonds,,,,,
977101,POONAWALLA FINCORP LIMITED,758PFL28A,POONAWALLA FINCORP Ltd,Active,F ,100000.00,INE511C07938,Debentures and Bonds,,,,,
977102,MUFIN GREEN FINANCE LIMITED,11MGFL26,MUFIN GREEN FINANCE Ltd,Active,F ,100000.00,INE08KJ07134,Debentures and Bonds,,,,,
977103,Aditya Birla Capital Ltd,761ABCL35,Aditya Birla Capital Ltd,Active,F ,100000.00,INE674K07127,Debentures and Bonds,,,,,
977104,Piramal Finance Limited,880PFL28,Piramal Finance Ltd,Active,F ,100000.00,INE202B07JV6,Debentures and Bonds,,,,,
977105,HDB FINANCIAL SERVICES LIMITED,73274HDB28,HDB FINANCIAL SERVICES Ltd,Active,F ,100000.00,INE756I07FJ9,Debentures and Bonds,,,,,
977107,Keertana Finserv Limited,1140KFLD28,Keertana Finserv Ltd,Active,F ,100000.00,INE0NES07279,Debentures and Bonds,,,,,
977108,IKF Finance Limited,940IKFFL27,IKF Finance Ltd,Active,F ,100000.00,INE859C07246,Debentures and Bonds,,,,,
977109,ACHIIEVERS FINANCE INDIA LIMITED,12AFIL28,ACHIIEVERS FINANCE INDIA Ltd,Active,F ,100000.00,INE065507BK6,Debentures and Bonds,,,,,
977110,ACHIIEVERS FINANCE INDIA LIMITED,AFIL110925,ACHIIEVERS FINANCE INDIA Ltd,Active,F ,100000.00,INE065507BL4,Debentures and Bonds,,,,,
977111,Aye Finance Limited,1010AFL28,Aye Finance Ltd,Active,F ,100000.00,INE501X07711,Debentures and Bonds,,,,,
977112,MANIPAL HOSPITALS PRIVATE LIMITED,903MHPL27,MANIPAL HOSPITALS Pvt Ltd,Active,F ,100000.00,INE03NI08014,Debentures and Bonds,,,,,
977113,Aye Finance Limited,1005AFL27,Aye Finance Ltd,Active,F ,100000.00,INE501X07729,Debentures and Bonds,,,,,
977114,Bajaj Finance Limited,724BFL28,Bajaj Finance Ltd,Active,F ,100000.00,INE296A07TP1,Debentures and Bonds,,,,,
977115,Indian Renewable Energy Development Agency Limited,770IREDPRP,Indian Renewable Energy Development Agency Ltd,Active,F ,10000000.00,INE202E08318,Debentures and Bonds,,,,,
977116,Muthoot Microfin Limited,98MML27,Muthoot Microfin Ltd,Active,F ,10000.00,INE046W07289,Debentures and Bonds,,,,,
977117,UGRO CAPITAL LIMITED,1165UCL31,UGRO CAPITAL Ltd,Active,F ,100000.00,INE583D08081,Debentures and Bonds,,,,,
977118,Kotak Mahindra Prime Limited,7299KMPL28,Kotak Mahindra Prime Ltd,Active,F ,100000.00,INE916DA7TD8,Debentures and Bonds,,,,,
977119,Kotak Mahindra Prime Limited,7288KMPL28,Kotak Mahindra Prime Ltd,Active,F ,100000.00,INE916DA7TE6,Debentures and Bonds,,,,,
977120,Mindspace Business Parks REIT,7MBPR27,Mindspace Business Parks REIT,Active,F ,100000.00,INE0CCU07165,Debentures and Bonds,,,,,
977121,SHIVSHAKTI SECURITISATION TRUST,773SST29,SHIVSHAKTI SECURITISATION TRUST,Active,F ,9920543.10,INE2I7G15010,Debentures and Bonds,,,,,
977122,Bajaj Housing Finance Limited,71BHFL28,Bajaj Housing Finance Ltd,Active,F ,100000.00,INE377Y07607,Debentures and Bonds,,,,,
977123,Krazybee Services Ltd,1045KSL27,Krazybee Services Ltd,Active,F ,100000.00,INE07HK07841,Debentures and Bonds,,,,,
977124,RADHAKRISHNA SECURITISATION TRUST,766RKST28,RADHAKRISHNA SECURITISATION TRUST,Active,F ,9911614.71,INE2I7H15018,Debentures and Bonds,,,,,
977125,SIDDHIVINAYAK SECURITISATION TRUST,780SST30,SIDDHIVINAYAK SECURITISATION TRUST,Active,F ,9928255.68,INE2I7F15012,Debentures and Bonds,,,,,
977126,Akara Capital Advisors Private Limited,12ACAPL27,Akara Capital Advisors Pvt Ltd,Active,F ,81816.00,INE08XP07357,Debentures and Bonds,,,,,
977127,Akara Capital Advisors Private Limited,12ACAPL027,Akara Capital Advisors Pvt Ltd,Active,F ,81816.00,INE08XP07365,Debentures and Bonds,,,,,
977128,MUTHOOT FINCORP LIMITED,1026MFL31,MUTHOOT FINCORP Ltd,Active,F ,10000.00,INE549K08574,Debentures and Bonds,,,,,
977129,Joyville Shapoorji Housing Private Limited,10JSHP28A,Joyville Shapoorji Housing Pvt Ltd,Active,F ,100.00,INE373S08721,Debentures and Bonds,,,,,
977130,Joyville Shapoorji Housing Private Limited,10JSHPL28C,Joyville Shapoorji Housing Pvt Ltd,Active,F ,1000000.00,INE373S08705,Debentures and Bonds,,,,,
977131,Nuvama Wealth and Investment Limited,9087NWIL27,Nuvama Wealth and Investment Ltd,Active,F ,100000.00,INE523L07AP5,Debentures and Bonds,,,,,
977132,MUTHOOT MCRED LIMITED,925MMLD27,Muthoot Mcred Ltd,Active,F ,10000.00,INE101Q07BO0,Debentures and Bonds,,,,,
977133,VERITAS FINANCE LIMITED,885VFL29,VERITAS FINANCE Ltd,Active,F ,100000.00,INE448U07315,Debentures and Bonds,,,,,
977134,VERITAS FINANCE LIMITED,885VFL29A,VERITAS FINANCE Ltd,Active,F ,100000.00,INE448U07307,Debentures and Bonds,,,,,
977135,Asirvad Microfinance Limited,86AML27,Asirvad Microfinance Ltd,Active,F ,100000.00,INE516Q08463,Debentures and Bonds,,,,,
977136,Asirvad Microfinance Limited,87AML028,Asirvad Microfinance Ltd,Active,F ,100000.00,INE516Q08471,Debentures and Bonds,,,,,
977137,Credila Financial Services Limited,849CFSL30,Credila Financial Services Ltd,Active,F ,100000.00,INE539K07312,Debentures and Bonds,,,,,
977138,360 ONE Prime Limited,875OPL27A,360 ONE Prime Ltd,Active,F ,100000.00,INE248U07GB7,Debentures and Bonds,,,,,
977139,Kanakadurga Finance Limited,1375KFL28,Kanakadurga Finance Ltd,Active,F ,100000.00,INE104W08060,Debentures and Bonds,,,,,
977140,Progfin Private Limited,11PPL26,Progfin Pvt Ltd,Active,F ,10000.00,INE0MYJ07112,Debentures and Bonds,,,,,
977141,Akara Capital Advisors Private Limited,0ACAPL26,Akara Capital Advisors Pvt Ltd,Active,F ,100000.00,INE08XP07373,Debentures and Bonds,,,,,
977142,Muthoot Microfin Limited,980MML28,Muthoot Microfin Ltd,Active,F ,100000.00,INE046W07297,Debentures and Bonds,,,,,
977143,Navi Finserv Limited,119NFL30,Navi Finserv Ltd,Active,F ,100000.00,INE342T08070,Debentures and Bonds,,,,,
977144,NIRMAL BANG SECURITIES PRIVATE LIMITED,1025NBS27,NIRMAL BANG SECURITIES Pvt Ltd,Active,F ,100000.00,INE681R08133,Debentures and Bonds,,,,,
977145,SAMUNNATI FINANCE PRIVATE LIMITED,11SFPL27,SAMUNNATI FINANCE Pvt Ltd,Active,F ,100000.00,INE0N5S07052,Debentures and Bonds,,,,,
977146,Aditya Birla Capital Ltd,ABCRESET28,Aditya Birla Capital Ltd,Active,F ,100000.00,INE674K07101,Debentures and Bonds,,,,,
977147,Aditya Birla Capital Ltd,752ABCL30,Aditya Birla Capital Ltd,Active,F ,100000.00,INE674K07119,Debentures and Bonds,,,,,
977148,Goldman Sachs (India) Finance Private Limited,744GSFP28,Goldman Sachs (India) Finance Pvt Ltd,Active,F ,100000.00,INE746L07014,Debentures and Bonds,,,,,
977149,Power Finance Corporation Ltd,673PFCL27,Power Finance Corporation Ltd,Active,F ,100000.00,INE134E08NW3,Debentures and Bonds,,,,,
977150,Rashtriya Chemicals & Fertilizers Limited,76RCFL29,Rashtriya Chemicals & Fertilizers Ltd,Active,F ,100000.00,INE027A08044,Debentures and Bonds,,,,,
977151,UGRO CAPITAL LIMITED,1165UCL031,UGRO CAPITAL Ltd,Active,F ,100000.00,INE583D08099,Debentures and Bonds,,,,,
977152,Berar Finance Limited,11BRFL28,Berar Finance Ltd,Active,F ,100000.00,INE998Y07212,Debentures and Bonds,,,,,
977153,Apraava Renewable Energy Private Limited,745AREP30,Apraava Renewable Energy Pvt Ltd,Active,F ,100000.00,INE336K07073,Debentures and Bonds,,,,,
977154,Mizuho Capsave Finance Private Limited,735MCFPL28,Mizuho Capsave Finance Pvt Ltd,Active,F ,83332.00,INE0DBJ07226,Debentures and Bonds,,,,,
977155,Finnable credit Private Limited,1275FCPL27,Finnable credit Pvt Ltd,Active,F ,10000.00,INE14H407058,Debentures and Bonds,,,,,
977156,INDUSIND GENERAL INSURANCE COMPANY LIMITED,1099IGIC35,Indusind General Insurance Company Ltd,Active,F ,100000.00,INE124D08027,Debentures and Bonds,,,,,
977157,Bajaj Finance Limited,737BFL30,Bajaj Finance Ltd,Active,F ,100000.00,INE296A07TQ9,Debentures and Bonds,,,,,
977158,KNOWLEDGE REALTY TRUST,72KRT28,KNOWLEDGE REALTY TRUST,Active,F ,100000.00,INE1JAR07010,Debentures and Bonds,,,,,
977159,SHRI RAM FINANCE CORPORATION PRIVATE LIMITED,99SRFCPL27,SHRI RAM FINANCE CORPORATION Pvt Ltd,Active,F ,100000.00,INE08E807084,Debentures and Bonds,,,,,
977160,Progfin Private Limited,11PPL27,Progfin Pvt Ltd,Active,F ,100000.00,INE0MYJ07120,Debentures and Bonds,,,,,
977161,OXYZO Financial Services Limited,970OFSL28,OXYZO Financial Services Ltd,Active,F ,100000.00,INE04VS07453,Debentures and Bonds,,,,,
977162,GREAVES FINANCE LIMITED,1050GFL27,GREAVES FINANCE Ltd,Active,F ,74998.00,INE1QWF07014,Debentures and Bonds,,,,,
977163,Lodha Developers Limited,810LDL30,Lodha Developers Ltd,Active,F ,100000.00,INE670K07331,Debentures and Bonds,,,,,
977164,Muthoot Capital Services Ltd.,1075MCSL31,Muthoot Capital Services Ltd,Active,F ,10000.00,INE296G08026,Debentures and Bonds,,,,,
977165,Hinduja Leyland Finance Limited,910HLFL32,Hinduja Leyland Finance Ltd,Active,F ,100000.00,INE146O08381,Debentures and Bonds,,,,,
977166,TRINITY TRUST Sep 2025,1175TT2527,TRINITY TRUST Sep 2025,Active,F ,6985.55,INE2JU715017,Debentures and Bonds,,,,,
977167,Axis Finance Limited,722AFL27,Axis Finance Ltd,Active,F ,100000.00,INE891K07AH5,Debentures and Bonds,,,,,
977168,Equinox India Infraestate Limited,1350EIL30,Equinox India Infraestate Ltd,Active,F ,100000.00,INE741X07077,Debentures and Bonds,,,,,
977169,Satin Finserv Limited,1095SFLD27,Satin Finserv Ltd,Active,F ,75000.00,INE03K307074,Debentures and Bonds,,,,,
