Security Code,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Instrument
543092,Nippon India Mutual Fund,09GPG,NIPPON INDIA HYBRID BOND FUND -  SEGREGATED PORTFOLIO 2 - GROWTH PLAN GROWTH OPTION(Issue Price : Rs.0.01),Active,F ,10.00,INF204KB19O9,MF,,,,,
543097,UTI Mutual Fund,UTCRFS2DQP,UTI Credit Risk Fund (Segregated-06032020)-Direct Quarterly Dividend Payout(Issue Price : Rs.0.01),Active,F ,10.00,INF789F1ARD5,MF,,,,,
543098,UTI Mutual Fund,UTCRFS2DQR,UTI Credit Risk Fund (Segregated-06032020)-Direct Quarterly Dividend Payout(Issue Price : Rs.0.01),Active,F ,10.00,INF789F1ARE3,MF,,,,,
543099,UTI Mutual Fund,UTCRFS2DGR,UTI Credit Risk Fund (Segregated-06032020)-Direct Quarterly Dividend Payout(Issue Price : Rs.0.01),Active,F ,10.00,INF789F1ARF0,MF,,,,,
543100,UTI Mutual Fund,UTCRFS2DAP,UTI Credit Risk Fund (Segregated-06032020)-Direct Quarterly Dividend Payout(Issue Price : Rs.0.01),Active,F ,10.00,INF789F1ARG8,MF,,,,,
543101,UTI Mutual Fund,UTCRFS2DAR,UTI Credit Risk Fund (Segregated-06032020)-Direct Quarterly Dividend Payout(Issue Price : Rs.0.01),Active,F ,10.00,INF789F1ARH6,MF,,,,,
543102,UTI Mutual Fund,UTCRFS2DHP,UTI Credit Risk Fund (Segregated-06032020)-Direct Quarterly Dividend Payout(Issue Price : Rs.0.01),Active,F ,10.00,INF789F1ARI4,MF,,,,,
543103,UTI Mutual Fund,UTCRFS2DHR,UTI Credit Risk Fund (Segregated-06032020)-Direct Quarterly Dividend Payout(Issue Price : Rs.0.01),Active,F ,10.00,INF789F1ARJ2,MF,,,,,
543104,UTI Mutual Fund,UTCRFS2DFP,UTI Credit Risk Fund (Segregated-06032020)-Direct Quarterly Dividend Payout(Issue Price : Rs.0.01),Active,F ,10.00,INF789F1ARK0,MF,,,,,
543105,UTI Mutual Fund,UTCRFS2DFR,UTI Credit Risk Fund (Segregated-06032020)-Direct Quarterly Dividend Payout(Issue Price : Rs.0.01),Active,F ,10.00,INF789F1ARL8,MF,,,,,
